Scheme Code,Scheme Name,startDate,endDate
131055,ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Half Yearly IDCW,2014-09-15,2022-09-16
131056,ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Annual IDCW,2014-09-15,2022-09-16
131057,ICICI Prudential Constant Maturity Gilt Fund - quarterly IDCW,2014-09-15,2022-10-07
131058,ICICI Prudential Constant Maturity Gilt Fund - Half Yearly IDCW,2014-09-15,2022-09-16
131059,ICICI Prudential Constant Maturity Gilt Fund - Annual IDCW,2014-09-15,2022-09-16
131061,ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Growth,2014-09-15,2022-10-07
131062,ICICI Prudential Constant Maturity Gilt Fund - Monthly IDCW,2014-09-15,2022-09-16
131063,JPMorgan India Fixed Maturity Plan - Series 40 - Regular Plan - Growth Option,2014-08-28,2016-11-24
131064,JPMorgan India Fixed Maturity Plan - Series 40 - Direct Plan - Growth Option,2014-08-28,2016-11-24
131066,JPMorgan India Fixed Maturity Plan - Series 40 - Regular Plan - Dividend Option,2014-08-28,2016-11-24
131067,UTI FTIF Series XIX - XV (1101 Days) - Quarterly Div Option - Direct,2014-08-14,2017-08-16
131068,UTI FTIF Series XIX - XV (1101 Days) - Maturity Div Option,2014-08-14,2017-08-16
131070,UTI FTIF Series XIX - XV (1101 Days) - Quarterly Div Option,2014-08-14,2017-08-16
131071,UTI FTIF Series XIX - XV (1101 Days) - Growth Option - Direct,2014-08-14,2017-08-16
131072,UTI FTIF Series XIX - XV (1101 Days) - Annual Div Option,2014-08-14,2017-08-16
131073,UTI FTIF Series XIX - XV (1101 Days) - Annual Div Option - Direct,2014-08-14,2017-08-16
131074,UTI FTIF Series XIX - XV (1101 Days) - Flexi Div Option,2014-08-14,2017-08-16
131076,Reliance Fixed Horizon Fund XXVII- Series 4- Growth Option,2014-09-09,2017-09-13
131077,Reliance Fixed Horizon Fund XXVII- Series 4- Dividend Payout Option,2014-09-09,2017-09-13
131078,Reliance Fixed Horizon Fund XXVII- Series 4- Direct Plan- Growth Option,2014-09-09,2017-09-13
131080,UTI FTIF Series XIX - XIX (1101 Days) - Growth Option,2014-09-01,2017-08-31
131081,UTI FTIF Series XIX - XX (1099 Days) - Growth Option,2014-09-10,2017-09-07
131082,Axis Hybrid Fund - Series 15 - Regular Plan - Dividend,2014-09-23,2018-03-14
131083,Axis Hybrid Fund - Series 15 - Direct Plan - Growth,2014-09-23,2018-03-14
131084,Axis Hybrid Fund - Series 15 - Direct Plan - Dividend,2014-09-23,2018-03-14
131085,Axis Hybrid Fund - Series 15 - Regular Plan - Growth,2014-09-23,2018-03-14
131086,DSP BlackRock Equity & Bond Fund - Direct Plan - Quarterly Dividend,2014-10-08,2017-09-08
131087,DSP BlackRock Equity & Bond Fund - Regular Plan - Quarterly Dividend,2014-09-30,2017-09-08
131088,Aditya Birla Sun Life Fixed Term Plan - Series LV (1099 days) - Direct Plan - Growth,2014-09-08,2017-09-06
131090,Aditya Birla Sun Life Fixed Term Plan - Series LV (1099 days) - Direct Plan - Quarterly Dividend,2014-09-08,2017-09-06
131091,Aditya Birla Sun Life Fixed Term Plan - Series LV (1099 days) - Regular Plan - Growth,2014-09-08,2017-09-06
131092,Aditya Birla Sun Life Fixed Term Plan - Series LV (1099 days) - Regular Plan - Normal Dividend,2014-09-08,2017-09-06
131093,Aditya Birla Sun Life Fixed Term Plan - Series LV (1099 days) - Regular Plan - Quarterly Dividend,2014-09-08,2017-09-06
131096,Kotak FMP Series 163 (1100 Days) - Growth,2014-09-04,2017-09-04
131097,Kotak FMP Series 163 (1100 Days) - Direct Growth,2014-09-04,2017-09-04
131098,Kotak FMP Series 163 (1100 Days) - Dividend,2014-09-04,2017-09-04
131100,UTI FTIF Series XIX - XX (1099 Days) - Annual Div Option,2014-09-10,2017-09-07
131105,UTI FTIF Series XIX - XX (1099 Days) - Maturity Div Option,2014-09-10,2017-09-07
131107,UTI FTIF Series XIX - XX (1099 Days) - Growth Option - Direct,2014-09-10,2017-09-07
131108,UTI FTIF Series XIX - XX (1099 Days) - Quarterly Div Option,2014-09-10,2017-09-07
131109,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan H Direct Plan Dividend Option,2014-09-11,2017-09-12
131110,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan H Dividend Option,2014-09-11,2017-09-12
131111,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan H Direct Plan Cumulative Option,2014-09-11,2017-09-12
131112,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan H Cumulative Option,2014-09-11,2017-09-12
131114,DWS Hybrid Fixed Term Fund - Series 29 - Direct Plan - Growth,2014-09-22,2016-03-02
131116,DWS Hybrid Fixed Term Fund - Series 29 - Regular Plan - Growth,2014-09-22,2016-03-02
131117,DWS Hybrid Fixed Term Fund - Series 29 - Regular Plan - Quarterly Dividend,2014-09-22,2016-03-02
131118,DWS Hybrid Fixed Term Fund - Series 29 - Regular Plan - Regular Dividend,2014-09-22,2016-03-02
131119,DWS Hybrid Fixed Term Fund - Series 29 - Regular Plan - Annual Dividend,2014-09-22,2016-03-02
131127,SBI DEBT FUND SERIES A - 40 (1100 DAYS) - REGULAR PLAN - DIVIDEND,2014-09-05,2017-08-31
131128,SBI DEBT FUND SERIES A - 40 (1100 DAYS) - DIRECT PLAN - GROWTH,2014-09-05,2017-08-31
131129,SBI DEBT FUND SERIES A - 40 (1100 DAYS) - DIRECT PLAN - DIVIDEND,2014-09-05,2017-08-31
131130,SBI DEBT FUND SERIES A - 40 (1100 DAYS) - REGULAR PLAN - GROWTH,2014-09-05,2017-08-31
131131,SBI DUAL ADVANTAGE FUND - SERIES IV - DIRECT PLAN - GROWTH,2014-09-18,2017-09-25
131132,SBI DUAL ADVANTAGE FUND - SERIES IV - DIRECT PLAN - DIVIDEND,2014-09-18,2017-09-25
131133,SBI DUAL ADVANTAGE FUND - SERIES IV - REGULAR PLAN - GROWTH,2014-09-18,2017-09-25
131134,SBI DUAL ADVANTAGE FUND - SERIES IV - REGULAR PLAN - DIVIDEND,2014-09-18,2017-09-25
131135,DWS Corporate Debt Opportunities Fund - Direct Plan - Annual Dividend,2014-10-14,2016-03-02
131136,DWS Corporate Debt Opportunities Fund - Direct Plan - Growth,2014-09-30,2016-03-02
131138,DWS Corporate Debt Opportunites Fund - Direct Plan - Quarterly Dividend,2014-09-30,2016-03-02
131141,DWS Corporate Debt Opportunites Fund - Regular Plan - Quarterly Dividend,2014-09-30,2016-03-02
131143,DWS Corporate Debt Opportunities Fund - Regular Plan - Growth,2014-09-30,2016-03-02
131144,DWS Corporate Debt Opportunities Fund - Regular Plan - Monthly Dividend,2014-09-30,2016-03-02
131145,DWS Corporate Debt Opportunities Fund - Regular Plan - Annual Dividend,2014-09-30,2016-03-02
131146,DWS Corporate Debt Opportunities Fund - Regular Plan - Dividend,2014-09-30,2016-03-02
131147,ICICI Prudential Banking and PSU Debt Fund Half Yearly IDCW Option,2015-02-11,2022-09-16
131148,ICICI Prudential Banking and PSU Debt Fund - Direct Plan Half Yearly IDCW Option,2014-08-21,2022-09-16
131149,ICICI Prudential Blended Plan B - Half Yearly Dividend Option - I,2014-11-25,2016-10-06
131151,ICICI Prudential Corporate Bond Fund - Half Yearly IDCW Option,2015-08-10,2022-09-16
131152,ICICI Prudential Corporate Bond Fund - Direct Plan - Half Yearly IDCW Option,2014-08-21,2022-09-16
131153,UTI FTIF Series XIX - XVIII (1105 Days) - Maturity Div Option,2014-08-21,2017-08-23
131154,UTI FTIF Series XIX - XVIII (1105 Days) - Annual Div Option,2014-08-21,2017-08-23
131155,UTI FTIF Series XIX - XVIII (1105 Days) - Annual Div Option - Direct,2014-08-21,2017-08-23
131156,UTI FTIF Series XIX - XVIII (1105 Days) - Quarterly Div Option  -Direct,2014-08-21,2017-08-23
131157,UTI FTIF Series XIX - XVIII (1105 Days) - Flexi Div Option,2014-08-21,2017-08-23
131159,UTI FTIF Series XIX - XVIII (1105 Days) - Quarterly Div Option,2014-08-21,2017-08-23
131161,UTI Multi Cap Fund - Dividend Option,2014-08-25,2018-05-02
131162,UTI Multi Cap Fund - Dividend Option - Direct,2014-08-25,2018-05-02
131163,UTI Multi Cap Fund - Growth Option,2014-08-25,2018-05-02
131164,UTI Multi Cap Fund - Growth Option - Direct,2014-08-25,2018-05-02
131165,Aditya Birla Sun Life Capital Protection Oriented Fund - Series 23 - Direct Plan - Growth,2014-09-22,2017-09-20
131166,Aditya Birla Sun Life Capital Protection Oriented Fund - Series 23 - Regular Plan - Growth,2014-09-22,2017-09-20
131167,Reliance Fixed Horizon Fund - XXVII - Series 5 - Growth Option,2014-09-23,2017-09-27
131168,Reliance Fixed Horizon Fund - XXVII - Series 5 - Direct Plan - Growth Option,2014-09-23,2017-09-27
131169,Reliance Fixed Horizon Fund - XXVII - Series 5 - Dividend Payout Option,2014-09-23,2017-09-27
131171,Invesco India Fixed Maturity Plan - Series 24 - Plan D (1099 Dys) - Regular Plan - Growth Option,2014-09-19,2017-09-18
131172,Invesco India Fixed Maturity Plan - Series 24 - Plan D (1099 Dys) - Regular Plan - Dividend Payout Option,2014-09-19,2017-09-18
131174,Invesco India Fixed Maturity Plan - Series 24 - Plan D (1099 Dys) - Direct Plan - Growth Option,2014-09-19,2017-09-18
131175,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan H Direct Plan Cumulative Option,2014-09-19,2017-09-20
131176,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan H Cumulative Option,2014-09-19,2017-09-20
131177,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan H Direct Plan Dividend Option,2014-09-19,2017-09-20
131178,ICICI Prudential Capital Protection Oriented Fund - Series VI - 1100 Days Plan H Dividend Option,2014-09-19,2017-09-20
131179,DSP BlackRock Dual Advantage Fund - Series 29 - 40M - Regular Plan - Growth option,2014-09-30,2018-01-08
131180,DSP BlackRock Dual Advantage Fund - Series 29 - 40M - Regular Plan - Dividend Payout Option,2014-09-30,2018-01-08
131182,DSP BlackRock Dual Advantage Fund - Series 29 - 40M - Direct Plan - Growth Option,2014-09-30,2018-01-08
131183,HDFC FMP 1099D August 2014 (1) - Direct Option - Flexi Option,2014-09-05,2014-11-07
131184,HDFC FMP 1099D August 2014 (1) - Direct Option - Growth Option,2014-09-05,2017-09-07
131185,HDFC FMP 1099D August 2014 (1) - Regular Option - Growth Option,2014-09-05,2017-09-07
131186,HDFC FMP 1099D August 2014 (1) - Regular Option - Quarterly Dividend Option,2014-09-05,2017-09-07
131187,HDFC FMP 1099D August 2014 (1) - Direct Option - Quarterly Dividend Option,2014-09-05,2017-09-07
131188,HDFC FMP 1099D August 2014 (1) - Regular Option - Dividend Option,2014-09-05,2017-09-07
131189,HDFC FMP 1099D August 2014 (1) - Direct Option - Dividend Option,2014-09-05,2017-09-07
131190,HDFC FMP 1099D August 2014 (1) - Regular Option - Flexi Option,2014-09-05,2017-09-07
131195,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan I Cumulative Option,2014-09-24,2017-09-25
131196,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan I Dividend Option,2014-09-24,2017-09-25
131197,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan I Direct Plan Cumulative Option,2014-09-24,2017-09-25
131198,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan I Direct Plan Dividend Option,2014-09-24,2017-09-25
131199,ICICI Prudential Dynamic Bond Fund - Direct Plan - Bonus Option,2014-08-28,2018-05-24
131200,Sundaram Fixed Term Plan GK Direct Plan Growth,2014-09-23,2017-10-11
131201,Sundaram Fixed Term Plan GK Direct Plan Half Yearlly Divinded Payout,2014-09-23,2017-10-11
131203,Sundaram Fixed Term Plan GK Regular Plan Growth,2014-09-23,2017-10-11
131205,Sundaram Fixed Term Plan GK Regular Plan Quaterly Dividend Payout,2014-09-23,2017-10-11
131206,UTI FTIF Series XIX - XIX (1101 Days) - Annual Div Option,2014-09-01,2017-08-31
131207,UTI FTIF Series XIX - XIX (1101 Days) - Annual Div Option - Direct,2014-09-01,2017-08-31
131208,UTI FTIF Series XIX - XIX (1101 Days) - Quarterly Div Option,2014-09-01,2017-08-31
131209,UTI FTIF Series XIX - XIX (1101 Days) - Quarterly Div Option - Direct,2014-09-01,2017-08-31
131210,UTI FTIF Series XIX - XIX (1101 Days) - Maturity Div Option,2014-09-01,2017-08-31
131211,UTI FTIF Series XIX - XIX (1101 Days) - Flexi Div Option,2014-09-01,2017-08-31
131213,UTI FTIF Series XIX - XIX (1101 Days) - Growth Option - Direct,2014-09-01,2017-08-31
131216,Reliance Fixed Horizon Fund XXVII- Series 6- Direct Plan- Growth Option,2014-09-19,2017-09-27
131218,Reliance Fixed Horizon Fund XXVII- Series 6- Growth Option,2014-09-19,2017-09-27
131219,JPMorgan India Corporate Debt Opportunities Fund - Direct Plan - Growth Option,2014-09-24,2016-11-24
131220,JPMorgan India Corporate Debt Opportunities Fund - Direct Plan - Dividend Option,2014-09-24,2016-11-24
131221,JPMorgan India Corporate Debt Opportunities Fund - Direct Plan - Bonus Option,2014-09-24,2016-10-17
131222,JPMorgan India Corporate Debt Opportunities Fund - Regular Plan - Growth Option,2014-09-24,2016-11-24
131223,JPMorgan India Corporate Debt Opportunities Fund - Regular Plan - Dividend Option,2014-09-24,2016-11-24
131245,UTI FTIF Series XX - I (1099 Days) - Growth Option,2014-09-24,2017-09-21
131246,UTI FTIF Series XX - I (1099 Days) - Annual Div Option,2014-09-24,2017-09-21
131248,UTI FTIF Series XX - I (1099 Days) - Quarterly Div Option,2014-09-24,2017-09-21
131249,UTI FTIF Series XX - I (1099 Days) - Quarterly Div Option - Direct,2014-09-24,2017-09-21
131250,UTI FTIF Series XX - I (1099 Days) - Maturity Div Option,2014-09-24,2017-09-21
131253,UTI FTIF Series XX - I (1099 Days) - Growth Option - Direct,2014-09-24,2017-09-21
131261,ICICI Prudential Multiple Yield Fund - Series 7 - 1338 Days Plan D Direct Plan Dividend Option,2014-10-01,2018-05-28
131262,ICICI Prudential Multiple Yield Fund - Series 7 - 1338 Days Plan D  Dividend Option,2014-10-01,2018-05-28
131263,ICICI Prudential Multiple Yield Fund - Series 7 - 1338 Days Plan D Direct Plan Cumulative Option,2014-10-01,2018-05-28
131264,ICICI Prudential Multiple Yield Fund - Series 7 - 1338 Days Plan D Cumulative Option,2014-10-01,2018-05-28
131265,DSP BlackRock FTP - Series 44 - 36M - Regular Plan - Growth Option,2014-09-29,2017-09-28
131266,DSP BlackRock FTP - Series 44 - 36M - Direct Plan - Growth Option,2014-09-29,2017-09-28
131267,DSP BlackRock FTP - Series 44 - 36M - Regular Plan - Dividend Payout Option,2014-09-29,2017-09-28
131268,DSP BlackRock FTP - Series 44 - 36M - Direct Plan - Dividend Payout Option,2014-09-29,2017-09-28
131269,Reliance Capital Builder Fund- Series C- Dividend Payout Option,2014-10-20,2017-10-06
131270,Reliance Capital Builder Fund- Series C- Growth Option,2014-10-20,2017-10-06
131271,Reliance Capital Builder Fund- Series C- Direct Plan- Growth Option,2014-10-20,2017-10-06
131272,Reliance Capital Builder Fund- Series C- Direct Plan- Dividend Payout Option,2014-10-20,2017-10-06
131273,SBI DEBT FUND SERIES A - 42 (1111 DAYS) - REGULAR PLAN - GROWTH,2014-09-17,2017-09-25
131274,SBI DEBT FUND SERIES A - 42 (1111 DAYS) - REGULAR PLAN - DIVIDEND,2014-09-17,2017-09-25
131275,SBI DEBT FUND SERIES A - 42 (1111 DAYS) - DIRECT PLAN - DIVIDEND,2014-09-17,2017-09-04
131276,SBI DEBT FUND SERIES A - 42 (1111 DAYS) - DIRECT PLAN - GROWTH,2014-09-17,2017-09-25
131277,HDFC FMP 1134D September 2014 (1) - Direct Option - Dividend Option,2014-09-19,2017-10-26
131278,HDFC FMP 1134D September 2014 (1) - Regular Option - Flexi Option,2014-09-19,2017-10-26
131279,HDFC FMP 1134D September 2014 (1) - Direct Option - Flexi Option,2014-09-19,2017-10-26
131280,HDFC FMP 1134D September 2014 (1) - Direct Option - Growth Option,2014-09-19,2017-10-26
131281,HDFC FMP 1134D September 2014 (1) - Direct Option - Quarterly Dividend Option,2014-09-19,2017-10-26
131282,HDFC FMP 1134D September 2014 (1) - Regular Option - Dividend Option,2014-09-19,2017-10-26
131283,HDFC FMP 1134D September 2014 (1) - Regular Option - Growth Option,2014-09-19,2017-10-26
131284,HDFC FMP 1134D September 2014 (1) - Regular Option - Quarterly Dividend Option,2014-09-19,2017-10-26
131291,JPMorgan India Corporate Debt Opportunities Fund - Direct Plan - Annual Dividend Option,2014-10-28,2015-01-27
131293,JPMorgan India Corporate Debt Opportunities Fund - Regular Plan - Weekly Dividend Option,2014-09-24,2016-11-24
131294,JPMorgan India Corporate Debt Opportunities Fund - Regular Plan - Fortnightly Dividend Option,2014-09-24,2016-11-24
131295,JPMorgan India Corporate Debt Opportunities Fund - Regular Plan - Monthly Dividend Option,2014-09-24,2016-11-24
131296,JPMorgan India Corporate Debt Opportunities Fund - Regular Plan - Annual Dividend Option,2014-09-24,2016-11-24
131297,DSP 10Y G-Sec Fund - Regular Plan - Growth,2014-09-29,2022-10-07
131298,DSP 10Y G-Sec Fund - Regular Plan - IDCW,2014-09-29,2022-10-07
131299,DSP 10Y G-Sec Fund - Regular Plan - IDCW - Monthly,2014-09-29,2022-10-07
131300,DSP 10Y G-Sec Fund - Regular Plan - IDCW - Quarterly ,2014-09-29,2022-10-07
131301,DSP 10Y G-Sec Fund - Direct Plan - Growth,2014-09-29,2022-10-07
131302,DSP 10Y G-Sec Fund - Direct Plan - IDCW - Quarterly,2014-11-12,2022-10-07
131303,DSP 10Y G-Sec Fund - Direct Plan - IDCW - Monthly,2014-09-29,2022-10-07
131304,DSP 10Y G-Sec Fund - Direct Plan - IDCW,2014-09-29,2022-10-07
131305,Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Growth Option,2014-10-09,2017-10-17
131306,Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Dividend Payout Option,2014-10-09,2017-10-17
131307,Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Direct Plan Dividend Payout Option,2014-10-09,2017-10-17
131308,Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Direct Plan- Growth Option,2014-10-09,2017-10-17
131309,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan J Direct Plan Dividend Option,2014-09-26,2017-09-27
131310,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan J Direct Plan Cumulative Option,2014-09-26,2017-09-27
131311,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan J Cumulative Option,2014-09-26,2017-09-27
131312,ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan J Dividend Option,2014-09-26,2017-09-27
131313,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan E Direct Plan Dividend Option,2014-10-10,2019-10-04
131314,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan E Cumulative Option,2014-10-10,2019-10-04
131315,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan E Dividend Option,2014-10-10,2019-10-04
131316,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan E Direct Plan Cumulative Option,2014-10-10,2019-10-04
131317,ICICI Prudential Growth Fund - Series 3 Direct IDCW,2014-10-13,2021-05-03
131318,ICICI Prudential Growth Fund - Series 3 IDCW,2014-10-13,2021-05-03
131331,Nippon India ETF S&P BSE Sensex,2014-09-25,2022-10-07
131332,Sundaram Select Micro Cap Series VI Regular Growth,2014-10-10,2018-04-03
131333,Sundaram Select Micro Cap Series VI Regular Dividend Payout,2014-10-10,2018-04-03
131334,Sundaram Select Micro Cap Series VI Direct Growth,2014-10-10,2018-04-03
131335,Sundaram Select Micro Cap Series VI Direct Dividend Payout,2014-10-10,2018-04-03
131336,SBI EQUITY OPPORTUNITIES FUND - SERIES I - REGULAR PLAN - GROWTH,2014-10-14,2020-10-14
131337,SBI EQUITY OPPORTUNITIES FUND - SERIES I - REGULAR PLAN - DIVIDEND,2014-10-14,2020-10-14
131338,SBI EQUITY OPPORTUNITIES FUND - SERIES I - DIRECT PLAN - GROWTH,2014-10-14,2020-10-14
131339,SBI EQUITY OPPORTUNITIES FUND - SERIES I - DIRECT PLAN - DIVIDEND,2014-10-14,2020-10-14
131340,UTI Capital Protection Oriented Scheme - Series IV-II (1104 Days)- Growth Option,2014-09-30,2017-10-03
131341,UTI Capital Protection Oriented Scheme - Series IV-II (1104 Days)- Dividend Option,2014-09-30,2017-10-03
131342,Reliance Dual Advantage Fixed Tenure Fund VI Plan D- Growth Option,2014-10-13,2017-10-25
131343,Reliance Dual Advantage Fixed Tenure Fund VI- Plan D- Direct Plan- Growth Option,2014-10-13,2017-10-25
131344,Reliance Dual Advantage Fixed Tenure Fund VI- Plan D- Dividend Payout Option,2014-10-13,2017-10-25
