Scheme Code,Scheme Name,Net Asset Value,Date,Duration Days
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2964.5943,2016-02-24,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2965.1738,2016-02-25,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2965.7586,2016-02-26,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2966.9988,2016-02-28,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2967.6687,2016-02-29,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2931.7056,2016-01-01,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2932.8919,2016-01-03,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2933.5417,2016-01-04,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2934.1485,2016-01-05,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2934.7609,2016-01-06,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2935.3552,2016-01-07,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2935.9588,2016-01-08,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2937.1626,2016-01-10,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2937.7559,2016-01-11,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2938.3478,2016-01-12,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2938.9486,2016-01-13,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2939.545,2016-01-14,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2940.1351,2016-01-15,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2941.3622,2016-01-17,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2941.959,2016-01-18,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2942.5392,2016-01-19,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2943.1446,2016-01-20,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2943.7344,2016-01-21,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2944.3158,2016-01-22,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2945.5357,2016-01-24,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2946.1314,2016-01-25,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2946.7295,2016-01-26,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2947.3236,2016-01-27,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2947.9238,2016-01-28,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2948.4897,2016-01-29,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2949.7677,2016-01-31,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3050.5527,2016-07-01,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3051.7424,2016-07-03,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3052.3713,2016-07-04,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3052.9787,2016-07-05,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3053.6113,2016-07-06,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3054.2601,2016-07-07,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3054.9011,2016-07-08,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3056.0935,2016-07-10,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3056.7122,2016-07-11,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3057.3189,2016-07-12,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3057.9365,2016-07-13,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3058.5891,2016-07-14,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3059.2026,2016-07-15,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3060.4177,2016-07-17,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3061.0187,2016-07-18,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3061.6192,2016-07-19,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3062.2247,2016-07-20,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3062.8306,2016-07-21,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3063.4232,2016-07-22,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3064.5921,2016-07-24,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3065.1752,2016-07-25,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3065.7806,2016-07-26,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3066.3759,2016-07-27,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3066.984,2016-07-28,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3067.5856,2016-07-29,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3068.783,2016-07-31,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3031.3938,2016-06-01,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3032.0095,2016-06-02,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3032.6463,2016-06-03,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3033.9387,2016-06-05,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3034.5673,2016-06-06,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3035.2303,2016-06-07,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3035.8588,2016-06-08,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3036.476,2016-06-09,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3037.1175,2016-06-10,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3038.3891,2016-06-12,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3039.0342,2016-06-13,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3039.6839,2016-06-14,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3040.3297,2016-06-15,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3040.9461,2016-06-16,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3041.5432,2016-06-17,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3042.8201,2016-06-19,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3043.4064,2016-06-20,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3044.023,2016-06-21,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3044.6398,2016-06-22,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3045.2612,2016-06-23,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3045.8585,2016-06-24,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3047.1641,2016-06-26,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3047.7931,2016-06-27,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3048.426,2016-06-28,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3049.0542,2016-06-29,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3049.8312,2016-06-30,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2968.3292,2016-03-01,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2968.9968,2016-03-02,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2969.6431,2016-03-03,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2970.2834,2016-03-04,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2972.2182,2016-03-07,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2972.838,2016-03-08,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2973.4626,2016-03-09,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2974.0805,2016-03-10,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2974.7409,2016-03-11,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2976.096,2016-03-13,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2976.8076,2016-03-14,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2977.5208,2016-03-15,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2978.1941,2016-03-16,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2978.8611,2016-03-17,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2979.5724,2016-03-18,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2980.9304,2016-03-20,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2981.6071,2016-03-21,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2982.2903,2016-03-22,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2982.7267,2016-03-23,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2985.4528,2016-03-27,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2986.0241,2016-03-28,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2986.7299,2016-03-29,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2987.6601,2016-03-30,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,2990.1978,2016-03-31,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3011.3624,2016-05-01,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3012.0225,2016-05-02,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3012.683,2016-05-03,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3013.3389,2016-05-04,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3013.9874,2016-05-05,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3014.6288,2016-05-06,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3015.9047,2016-05-08,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3016.5458,2016-05-09,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3017.2104,2016-05-10,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3017.8628,2016-05-11,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3018.5096,2016-05-12,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3019.1601,2016-05-13,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3020.4535,2016-05-15,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3021.102,2016-05-16,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3021.7506,2016-05-17,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3022.4148,2016-05-18,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3023.0748,2016-05-19,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3023.7245,2016-05-20,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3025.0281,2016-05-22,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3025.6721,2016-05-23,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3026.3109,2016-05-24,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3026.9544,2016-05-25,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3027.5789,2016-05-26,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3028.2076,2016-05-27,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3029.4704,2016-05-29,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3030.0922,2016-05-30,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3030.773,2016-05-31,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3123.239,2016-11-01,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3123.8174,2016-11-02,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3124.3991,2016-11-03,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3124.9783,2016-11-04,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3126.1365,2016-11-06,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3126.7151,2016-11-07,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3127.2941,2016-11-08,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3127.873,2016-11-09,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3128.4531,2016-11-10,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3129.0377,2016-11-11,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3130.7904,2016-11-14,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3131.417,2016-11-15,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3132.026,2016-11-16,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3132.6067,2016-11-17,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3133.2151,2016-11-18,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3134.3623,2016-11-20,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3134.9578,2016-11-21,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3135.5667,2016-11-22,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3136.2008,2016-11-23,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3137.0645,2016-11-24,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3137.5345,2016-11-25,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3138.6705,2016-11-27,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3139.0788,2016-11-28,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3139.6373,2016-11-29,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3140.2279,2016-11-30,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3105.9151,2016-10-02,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3106.4919,2016-10-03,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3107.0749,2016-10-04,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3107.6714,2016-10-05,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3108.2588,2016-10-06,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3108.8433,2016-10-07,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3110.0055,2016-10-09,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3110.5935,2016-10-10,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3111.7343,2016-10-12,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3112.3058,2016-10-13,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3112.8669,2016-10-14,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3114.0287,2016-10-16,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3114.601,2016-10-17,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3115.1735,2016-10-18,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3115.7455,2016-10-19,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3116.3183,2016-10-20,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3116.8821,2016-10-21,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3118.0307,2016-10-23,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3118.6092,2016-10-24,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3119.1846,2016-10-25,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3119.7609,2016-10-26,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3120.3354,2016-10-27,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3120.9219,2016-10-28,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3122.6522,2016-10-31,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3087.6678,2016-09-01,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3088.2627,2016-09-02,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3090.0066,2016-09-05,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3090.5747,2016-09-06,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3091.1529,2016-09-07,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3091.7263,2016-09-08,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3092.3164,2016-09-09,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3093.4592,2016-09-11,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3094.0288,2016-09-12,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3094.5892,2016-09-13,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3095.1821,2016-09-14,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3095.7525,2016-09-15,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3096.3483,2016-09-16,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3097.4972,2016-09-18,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3098.0608,2016-09-19,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3098.6377,2016-09-20,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3099.1947,2016-09-21,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3099.7681,2016-09-22,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3100.3554,2016-09-23,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3101.5149,2016-09-25,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3102.0746,2016-09-26,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3102.6514,2016-09-27,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3103.2316,2016-09-28,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3103.8067,2016-09-29,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3104.5483,2016-09-30,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3210.2529,2017-04-02,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3210.8278,2017-04-03,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3211.3949,2017-04-04,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3211.9577,2017-04-05,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3212.4895,2017-04-06,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3213.0384,2017-04-07,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3214.1354,2017-04-09,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3214.7262,2017-04-10,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3215.3303,2017-04-11,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3215.8906,2017-04-12,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3216.4249,2017-04-13,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3218.2095,2017-04-16,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3218.7656,2017-04-17,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3219.3297,2017-04-18,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3219.8869,2017-04-19,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3220.4461,2017-04-20,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3221.0003,2017-04-21,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3222.1379,2017-04-23,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3222.6994,2017-04-24,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3223.2627,2017-04-25,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3223.8236,2017-04-26,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3224.3844,2017-04-27,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3224.96,2017-04-28,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3279.4605,2017-08-01,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3280.0249,2017-08-02,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3280.6127,2017-08-03,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3281.1877,2017-08-04,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3282.324,2017-08-06,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3282.893,2017-08-07,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3283.462,2017-08-08,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3284.0438,2017-08-09,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3284.6046,2017-08-10,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3285.1616,2017-08-11,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3286.2977,2017-08-13,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3286.8568,2017-08-14,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3287.417,2017-08-15,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3287.9564,2017-08-16,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3288.5607,2017-08-17,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3289.1429,2017-08-18,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3290.2818,2017-08-20,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3290.8478,2017-08-21,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3291.4194,2017-08-22,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3291.9786,2017-08-23,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3292.5219,2017-08-24,30
119091,HDFC Liquid Fund - Growth Option - Direct Plan,3294.1959,2017-08-27,30
